Date,Price,Volume
2021-11-05,236.47,2752870912.52
2021-11-06,258.93,3869779682.79
2021-11-07,249.82,2624869522.47
2021-11-08,248.47,3344410176.09
2021-11-09,239.21,2819309492.23
2021-11-10,233.78,3873202097.64
2021-11-11,234.24,2693456861.98
2021-11-12,228.50,3022054714.32
2021-11-13,241.83,2322796264.93
2021-11-14,238.43,1705211599.76
2021-11-15,237.55,2414551003.20
2021-11-16,219.24,3557977024.44
2021-11-17,218.72,2982505238.80
2021-11-18,195.49,3911214657.72
2021-11-19,215.28,3431624914.20
2021-11-20,218.02,2003638941.05
2021-11-21,231.28,2636480460.22
2021-11-22,215.74,3254258844.49
2021-11-23,221.84,2328763768.31
2021-11-24,214.92,2293934141.62
2021-11-25,206.25,2586718626.87
2021-11-26,191.51,3380122748.03
2021-11-27,193.10,1443178832.96
2021-11-28,200.68,2033215941.23
2021-11-29,204.32,2110532146.88
2021-11-30,208.67,2888387657.07
2021-12-01,229.80,3532771294.16
2021-12-02,233.99,4074103517.93
2021-12-03,211.22,4061060881.16
2021-12-04,201.12,5949505664.69
2021-12-05,196.17,3402591974.54
2021-12-06,194.20,3693853028.05
2021-12-07,190.60,2556849838.98
2021-12-08,194.62,2277446202.81
2021-12-09,181.18,1968182103.95
2021-12-10,167.95,2118266395.93
2021-12-12,173.43,1196808539.97
2021-12-13,155.21,2547597256.16
2021-12-14,153.34,2604045117.10
2021-12-15,178.34,3783787658.39
2021-12-16,176.95,2766320568.56
2021-12-17,175.50,2711688386.35
2021-12-18,182.84,1690397975.62
2021-12-19,180.10,1678714066.28
2021-12-20,173.67,1982986557.56
2021-12-21,180.09,1821107817.59
2021-12-22,178.60,1889229699.06
2021-12-23,190.04,2191634326.35
2021-12-24,190.27,2286837231.81
2021-12-25,193.12,1443209768.90
2021-12-26,198.00,1971114647.24
2021-12-27,195.43,1800094698.19
2021-12-28,177.43,2826063568.47
2021-12-29,170.66,2175731145.71
2021-12-30,172.75,1540637868.82
2021-12-31,170.30,1567918819.50
2022-01-01,178.52,1084780602.67
2022-01-02,176.38,995389409.20
2022-01-03,170.30,1345778058.30
2022-01-04,167.94,1499265336.01
2022-01-05,155.10,2123759720.64
2022-01-06,150.43,2097172620.16
2022-01-07,136.40,2926269671.99
2022-01-08,142.51,2730000333.42
2022-01-09,140.84,1599123911.69
2022-01-10,135.95,2040883379.40
2022-01-11,140.18,1554197313.98
2022-01-12,151.70,2242337549.56
2022-01-13,146.01,2177023564.12
2022-01-14,146.16,1822320950.75
2022-01-15,147.80,1123271783.98
2022-01-16,147.86,1172854751.03
2022-01-17,139.93,1487772250.02
2022-01-18,141.59,1449435941.77
2022-01-19,135.79,1444663455.81
2022-01-20,127.21,984099352.02
2022-01-21,111.97,3771688473.37
2022-01-22,94.18,4039466375.86
2022-01-23,99.58,2548191912.14
2022-01-24,91.65,4664539688.47
2022-01-25,94.72,2842652331.84
2022-01-26,92.24,3177186515.06
2022-01-27,89.63,2513945821.94
2022-01-28,91.31,2156098048.54
2022-01-29,96.22,1727329991.95
2022-01-30,93.30,1110338980.55
2022-01-31,99.74,1888454240.81
2022-02-01,109.98,3568466348.63
2022-02-02,101.84,3297984784.15
2022-02-03,101.46,2618951519.27
2022-02-04,112.17,3121470028.03
2022-02-05,113.89,2337469323.62
2022-02-06,115.30,1488437091.46
2022-02-07,117.36,2501444983.48
2022-02-08,113.60,2670414752.60
2022-02-09,114.02,1844036035.28
2022-02-10,106.20,2534257400.07
2022-02-11,96.38,2244853463.72
2022-02-12,95.92,1722515979.15
2022-02-13,93.24,1150014559.45
2022-02-14,96.43,1787236369.03
2022-02-15,104.87,2134576043.72
2022-02-16,101.93,1908954819.63
2022-02-17,93.41,1872498132.94
2022-02-18,90.07,1669246811.94
2022-02-19,91.50,1084605729.10
2022-02-20,90.90,1912980153.20
2022-02-21,83.12,2892900595.08
2022-02-22,86.47,2046554017.52
2022-02-23,84.90,2293962444.62
2022-02-24,89.19,5253578947.51
2022-02-25,92.60,3069242551.49
2022-02-26,90.14,1721041901.31
2022-02-27,85.52,2012522472.71
2022-02-28,99.52,3457872745.62
2022-03-01,98.65,3225742519.37
2022-03-02,100.65,3800592926.99
2022-03-03,95.54,2309311748.04
2022-03-04,88.25,2592829727.85
2022-03-05,89.65,1437161886.81
2022-03-06,84.54,1467561781.76
2022-03-07,82.13,2375648176.22
2022-03-08,82.25,2112765959.49
2022-03-09,88.20,2624860794.04
2022-03-10,82.94,2196400278.90
2022-03-11,80.74,1852734626.18
2022-03-12,81.55,1036290479.60
2022-03-13,78.94,1316842579.70
2022-03-14,81.17,1676601058.32
2022-03-15,82.96,1627848454.76
2022-03-16,87.90,2370877300.81
2022-03-17,87.88,2440062580.76
2022-03-18,89.82,2745357459.93
2022-03-19,92.42,1951674158.05
2022-03-20,88.61,1286133602.74
2022-03-21,88.76,1598537311.66
2022-03-22,90.51,1879747151.62
2022-03-23,95.10,2099467744.89
2022-03-24,102.22,3601646600.25
2022-03-25,98.66,2175497006.73
2022-03-26,101.76,1282869612.45
2022-03-27,107.08,1572329891.84
2022-03-28,106.47,2877146388.49
2022-03-29,111.71,3052274877.00
2022-03-30,120.70,3908170427.97
2022-03-31,122.66,4115229586.70
2022-04-01,134.43,4434807484.27
2022-04-02,132.20,3394186455.60
2022-04-03,136.78,2585967811.87
2022-04-04,132.41,2828117206.14
2022-04-05,126.86,2239922209.67
2022-04-06,112.88,3281009142.92
2022-04-07,118.80,2431083313.41
2022-04-08,109.80,2376864564.83
2022-04-09,112.97,1202250515.70
2022-04-10,111.74,1280232450.32
2022-04-11,99.34,2272498193.67
2022-04-12,103.31,2317008206.84
2022-04-13,105.00,1675840411.98
2022-04-14,100.71,1686576071.06
2022-04-15,101.31,1050639350.77
2022-04-16,102.26,774939305.12
2022-04-17,100.41,1057908298.94
2022-04-18,102.16,1846133932.40
2022-04-19,108.58,1711909607.27
2022-04-20,105.50,1761531527.94
2022-04-21,101.78,1838571746.90
2022-04-22,100.61,1274793594.44
2022-04-23,100.74,823252482.49
2022-04-24,99.24,818266007.64
2022-04-25,101.25,1538486688.60
2022-04-26,95.78,1301074534.36
2022-04-27,98.38,1253566599.48
2022-04-28,98.19,1307131609.42
2022-04-29,94.01,1234575023.19
2022-04-30,85.10,1293033765.15
2022-05-01,89.67,1426749080.48
2022-05-02,87.58,1265220128.58
2022-05-03,85.84,1011988792.00
2022-05-04,92.77,1428455342.33
2022-05-05,84.60,1805979399.37
2022-05-06,81.76,1585081919.80
2022-05-07,78.98,1139093165.42
2022-05-08,75.22,1439700867.64
2022-05-09,63.27,2773999163.52
2022-05-10,66.77,3677013065.81
2022-05-11,50.21,4432811557.58
2022-05-12,44.68,4471167154.65
2022-05-13,48.59,2854210431.71
2022-05-14,52.42,2042138537.47
2022-05-15,58.81,1843835577.83
2022-05-16,53.65,2067312216.90
2022-05-17,57.13,1823895389.02
2022-05-18,49.76,1745565671.05
2022-05-19,52.21,1958004386.11
2022-05-20,49.54,1830699507.11
2022-05-21,50.32,979492374.27
2022-05-22,52.76,1105760506.00
2022-05-23,49.06,1661669360.39
2022-05-24,49.65,1508166641.84
2022-05-25,47.98,1304580066.87
2022-05-26,43.49,2208994514.34
2022-05-27,40.98,2256358025.89
2022-05-28,44.34,1254325883.66
2022-05-29,44.91,1317843243.33
2022-05-30,47.18,1708817064.84
2022-05-31,45.77,1509191626.62
2022-06-01,40.27,1422647091.84
2022-06-02,40.89,1554022054.02
2022-06-03,38.26,1348656101.57
2022-06-04,38.93,1130762769.94
2022-06-05,38.48,998532386.92
2022-06-06,42.43,1955057411.13
2022-06-07,39.44,1974825212.74
2022-06-08,38.84,1211034282.43
2022-06-09,39.97,1265873005.09
2022-06-10,37.09,1177042405.65
2022-06-11,33.82,1086904916.83
2022-06-12,30.74,1430666509.61
2022-06-13,28.19,2577135234.18
2022-06-14,29.71,2317785256.46
2022-06-15,34.49,2574959860.04
2022-06-16,29.99,1908909523.28
2022-06-17,30.74,1283536080.52
2022-06-18,31.81,1804420725.99
2022-06-19,34.24,2005402608.20
2022-06-20,35.42,1958378682.98
2022-06-21,36.12,1790090430.54
2022-06-22,34.12,1533123070.72
2022-06-23,38.18,1666479183.51
2022-06-24,42.21,1765927064.09
2022-06-25,42.33,1271293523.09
2022-06-26,39.41,1138724690.45
