Date,Price,Volume
2021-03-15,1.00,5219843404.14
2021-03-16,1.00,4732074982.88
2021-03-17,1.00,3969179178.92
2021-03-18,1.00,3979545904.35
2021-03-19,1.00,3058562494.99
2021-03-20,1.00,2713906951.37
2021-03-21,1.00,2724515184.05
2021-03-22,1.00,3500459259.43
2021-03-23,1.00,3341348301.58
2021-03-24,1.00,4039309603.59
2021-03-25,1.00,4386998346.36
2021-03-26,1.00,3351756563.58
2021-03-27,1.00,2945334867.40
2021-03-28,1.00,2559940764.03
2021-03-29,1.00,3135519781.09
2021-03-30,1.00,3361845410.73
2021-03-31,1.00,3945694093.31
2021-04-01,1.00,3588559549.89
2021-04-02,1.00,3774515538.97
2021-04-03,1.00,3420729528.99
2021-04-04,1.00,2849133539.58
2021-04-05,1.00,4181331044.00
2021-04-06,1.00,4797513156.00
2021-04-07,1.00,6256873431.48
2021-04-08,1.00,4555178182.00
2021-04-09,1.00,4245963330.36
2021-04-10,1.00,5696259791.49
2021-04-11,1.00,4657233453.57
2021-04-12,1.00,6781354070.66
2021-04-13,1.00,7773117245.50
2021-04-14,1.00,8069263415.65
2021-04-15,1.00,6612123048.68
2021-04-16,1.00,11217609808.40
2021-04-17,1.01,6905619163.57
2021-04-18,1.00,9846263412.22
2021-04-19,1.00,7509179325.76
2021-04-20,1.00,8141972354.82
2021-04-21,1.00,6822678753.62
2021-04-22,1.00,9854348655.98
2021-04-23,1.00,10624521473.73
2021-04-24,1.00,4863225218.82
2021-04-25,1.00,3944841228.76
2021-04-26,1.00,6265219795.18
2021-04-27,1.00,5163377021.48
2021-04-28,1.00,6364375147.09
2021-04-29,1.00,8328494723.80
2021-04-30,1.00,6942297175.93
2021-05-01,1.00,5856041238.81
2021-05-02,1.00,5554351348.58
2021-05-03,1.00,7073629221.55
2021-05-04,1.00,10646936349.71
2021-05-05,1.00,9194410295.26
2021-05-06,1.00,9366883067.46
2021-05-07,1.00,8921639113.02
2021-05-08,1.00,8222638379.86
2021-05-09,1.00,10136124040.98
2021-05-10,1.00,10586296412.48
2021-05-11,1.00,8965873677.06
2021-05-12,1.00,9441833344.69
2021-05-13,1.00,13831041915.86
2021-05-14,1.00,8859316372.25
2021-05-15,1.00,7761285527.11
2021-05-16,1.00,8692146083.29
2021-05-17,1.00,9624218362.81
2021-05-18,1.00,7825910911.68
2021-05-19,1.00,17767872415.69
2021-05-20,1.00,13673190471.30
2021-05-21,1.00,11081637427.67
2021-05-22,1.00,8164950460.57
2021-05-23,1.00,10714060815.17
2021-05-24,1.00,10018766664.24
2021-05-25,1.00,8153971160.07
2021-05-26,1.00,7284582932.61
2021-05-27,1.00,6052252068.99
2021-05-28,1.00,6902926612.06
2021-05-29,1.00,5389862609.55
2021-05-30,1.00,4800360897.32
2021-05-31,1.00,5877086334.64
2021-06-01,1.00,6202049643.23
2021-06-02,1.00,6082620995.84
2021-06-03,1.00,5966175755.91
2021-06-04,1.00,6536201128.31
2021-06-05,1.00,4848995278.36
2021-06-06,1.00,3062109285.97
2021-06-07,1.00,4730114245.69
2021-06-08,1.00,6433762610.68
2021-06-09,1.00,5908042166.47
2021-06-10,1.00,4707385418.85
2021-06-11,1.00,3875898057.30
2021-06-12,1.00,3743015625.43
2021-06-13,1.00,3725602026.18
2021-06-15,1.00,4364810062.29
2021-06-16,1.00,3731212018.34
2021-06-17,1.00,3313331304.77
2021-06-18,1.00,3839125678.67
2021-06-19,1.00,2943437561.57
2021-06-20,1.00,4051566708.97
2021-06-21,1.00,6718189283.63
2021-06-22,1.00,7587837602.92
2021-06-23,1.00,6002396695.20
2021-06-24,1.00,3567330380.94
2021-06-25,1.00,4284407270.34
2021-06-26,1.00,4239307996.90
2021-06-27,1.00,3436768802.55
2021-06-28,1.00,4279241620.68
2021-06-29,1.00,4666608001.01
2021-06-30,1.00,4238286928.54
2021-07-01,1.00,4023897602.47
2021-07-02,1.00,3352002469.13
2021-07-03,1.00,2775787400.77
2021-07-04,1.00,3065474877.43
2021-07-05,1.00,3562047991.92
2021-07-06,1.00,4212462178.77
2021-07-07,1.00,3871075105.98
2021-07-08,1.00,4038666375.44
2021-07-09,1.00,3385084748.91
2021-07-10,1.00,2829323388.13
2021-07-11,1.00,2436384433.81
2021-07-12,1.00,3065907077.47
2021-07-13,1.00,3300679362.28
2021-07-14,1.00,3436095101.35
2021-07-15,1.00,3877831361.30
2021-07-16,1.00,3330357077.22
2021-07-17,1.00,2574863758.87
2021-07-18,1.00,2462122282.51
2021-07-19,1.00,3168386936.74
2021-07-20,1.00,3419283044.07
2021-07-21,1.00,4743295747.70
2021-07-22,1.00,3897985070.43
2021-07-23,1.00,4207242349.40
2021-07-24,1.00,4748553795.00
2021-07-25,1.00,3993626075.44
2021-07-26,1.00,8164460490.74
2021-07-27,1.00,5967960628.02
2021-07-28,1.00,5427452146.40
2021-07-29,1.00,3962894769.25
2021-07-30,1.00,4701631435.22
2021-07-31,1.00,3944912742.52
2021-08-01,1.00,4411057512.78
2021-08-02,1.00,4072479955.74
2021-08-03,1.00,3851216798.36
2021-08-04,1.00,3947903949.94
2021-08-05,1.00,5853112561.16
2021-08-06,1.00,5578113135.46
2021-08-07,1.00,6108234130.37
2021-08-08,1.00,5103610384.07
2021-08-09,1.00,5302160573.68
2021-08-10,1.00,5082250256.21
2021-08-11,1.00,6332095710.56
2021-08-12,1.00,5716848765.33
2021-08-13,1.00,4621529215.54
2021-08-14,1.00,4947235992.69
2021-08-15,1.00,4812455084.94
2021-08-16,1.00,5888144038.30
2021-08-17,1.00,6316304772.60
