Date,Price,Volume
2017-03-01,1.00,11999700.00
2017-03-02,1.00,14420000.00
2017-03-03,1.00,12268600.00
2017-03-04,1.00,6427490.00
2017-03-05,1.00,6111390.00
2017-03-06,1.00,4261790.00
2017-03-07,1.00,10782500.00
2017-03-08,1.00,11995300.00
2017-03-09,1.00,9560830.00
2017-03-10,1.00,26308800.00
2017-03-11,1.00,15269400.00
2017-03-12,1.00,13039200.00
2017-03-13,1.00,25101200.00
2017-03-14,1.00,13773800.00
2017-03-15,1.00,20476500.00
2017-03-16,1.00,39496700.00
2017-03-17,1.00,46381300.00
2017-03-18,1.00,49039900.00
2017-03-19,1.00,33106500.00
2017-03-20,1.00,16075100.00
2017-03-21,1.00,21556400.00
2017-03-22,1.00,22713300.00
2017-03-23,1.00,12763900.00
2017-03-24,1.00,33351200.00
2017-03-25,1.00,28141600.00
2017-03-26,1.00,16614300.00
2017-03-27,1.00,19270700.00
2017-03-28,1.00,15602800.00
2017-03-29,1.00,16816300.00
2017-03-30,1.00,25009900.00
2017-03-31,1.00,34115800.00
2017-04-01,1.00,15118800.00
2017-04-02,1.00,45911500.00
2017-04-03,1.00,42028500.00
2017-04-04,1.00,26434800.00
2017-04-05,1.00,26734200.00
2017-04-06,1.00,33731600.00
2017-04-07,1.00,21336300.00
2017-04-08,1.00,14282200.00
2017-04-09,1.00,18951900.00
2017-04-10,1.00,12279500.00
2017-04-11,1.00,12213800.00
2017-04-12,1.00,20964000.00
2017-04-13,1.00,24018200.00
2017-04-14,1.00,14768200.00
2017-04-15,1.00,14030700.00
2017-04-16,1.00,7208670.00
2017-04-17,1.00,17280800.00
2017-04-18,1.00,26367700.00
2017-04-19,1.00,18244800.00
2017-04-20,1.00,20548000.00
2017-04-21,0.98,15935100.00
2017-04-22,0.94,14711900.00
2017-04-23,0.92,17298600.00
2017-04-24,0.92,15265400.00
2017-04-25,0.91,12707000.00
2017-04-26,0.92,18772400.00
2017-04-27,0.92,24062800.00
2017-04-28,0.93,26494600.00
2017-04-29,0.94,26533600.00
2017-04-30,0.94,23739900.00
2017-05-01,0.94,44582500.00
2017-05-02,0.93,22268100.00
2017-05-03,0.93,33500300.00
2017-05-04,0.95,56022400.00
2017-05-05,0.96,69583296.00
2017-05-06,0.97,44047300.00
2017-05-07,0.97,72995504.00
2017-05-08,0.97,85211504.00
2017-05-09,0.97,62186400.00
2017-05-10,0.98,45884200.00
2017-05-11,0.98,46800700.00
2017-05-12,0.98,42850000.00
2017-05-13,0.97,28873700.00
2017-05-14,0.98,23922200.00
2017-05-15,0.97,37380700.00
2017-05-16,0.96,53097800.00
2017-05-17,0.97,60057700.00
2017-05-18,0.97,44705600.00
2017-05-19,1.00,53721400.00
2017-05-20,0.99,42299800.00
2017-05-21,1.00,46162600.00
2017-05-22,1.01,79739904.00
2017-05-23,1.01,59043000.00
2017-05-24,1.02,87804800.00
2017-05-25,1.04,144036000.00
2017-05-26,1.04,125946000.00
2017-05-27,1.02,186683008.00
2017-05-28,1.04,110026000.00
