Date,Price,Volume
2020-04-25,1.00,379571251.95
2020-04-26,1.00,419876552.07
2020-04-27,1.00,425919491.40
2020-04-28,1.00,358936205.68
2020-04-29,1.01,617721870.45
2020-04-30,1.00,588729707.56
2020-05-01,1.00,483918718.52
2020-05-02,1.00,527930175.59
2020-05-03,1.00,538532396.69
2020-05-04,1.00,546869282.36
2020-05-05,1.00,568954079.03
2020-05-06,1.01,570788155.47
2020-05-07,1.00,569477470.32
2020-05-08,1.00,573933002.06
2020-05-09,1.00,527392293.41
2020-05-10,1.00,628815172.53
2020-05-11,1.00,560486656.16
2020-05-12,1.00,418915208.94
2020-05-13,1.00,442974311.10
2020-05-14,1.00,589452910.29
2020-05-15,1.00,733477054.54
2020-05-16,1.00,590472281.84
2020-05-17,1.00,623833304.45
2020-05-18,1.00,556502433.08
2020-05-19,1.00,645252419.68
2020-05-20,1.00,654997591.32
2020-05-21,1.00,639942387.35
2020-05-22,1.00,479674912.81
2020-05-23,1.00,418061541.04
2020-05-24,1.00,420645622.99
2020-05-25,1.00,427366175.34
2020-05-26,1.00,386722721.46
2020-05-27,1.00,447623268.51
2020-05-28,1.00,477608688.23
2020-05-29,1.00,445311775.58
2020-05-30,1.00,478039731.76
2020-05-31,1.00,437098475.84
2020-06-01,1.00,511987831.33
2020-06-02,1.00,517602290.20
2020-06-03,1.00,370385643.09
2020-06-04,1.00,292616627.98
2020-06-05,1.00,267403161.05
2020-06-06,1.00,249661876.49
2020-06-07,1.00,278942202.54
2020-06-08,1.00,258124391.96
2020-06-09,1.00,275906689.98
2020-06-10,1.00,286430599.56
2020-06-11,1.00,361418859.10
2020-06-12,1.00,269662003.07
2020-06-13,1.00,244922455.78
2020-06-14,1.00,261665467.36
2020-06-15,1.00,329241566.31
2020-06-16,1.00,305768692.68
2020-06-17,1.00,296663411.28
2020-06-18,1.00,265869062.41
2020-06-19,1.00,286431524.14
2020-06-20,1.00,264040918.82
2020-06-21,1.00,264643093.56
2020-06-22,1.00,312776436.77
2020-06-23,1.00,275629670.03
2020-06-24,1.00,317475210.82
2020-06-25,1.00,280081178.20
2020-06-26,1.00,270824708.84
2020-06-27,1.00,262437538.39
2020-06-28,1.00,227229689.96
2020-06-29,1.00,240627593.95
2020-06-30,1.00,230378726.08
2020-07-01,1.00,277293073.00
2020-07-02,1.01,268646941.36
2020-07-03,1.00,250629642.55
2020-07-04,1.00,230791964.99
2020-07-05,1.00,229374669.15
2020-07-06,1.00,262308134.06
2020-07-07,1.00,251459273.00
2020-07-08,1.00,338710426.19
2020-07-09,1.00,262565336.70
2020-07-10,1.00,268662386.71
2020-07-11,1.00,228429648.19
2020-07-12,1.00,247223174.61
2020-07-13,1.00,284329507.21
2020-07-14,1.00,272931351.74
2020-07-15,1.00,257140386.88
2020-07-16,1.00,278630288.29
2020-07-17,1.00,248319472.37
2020-07-18,1.00,237728741.54
2020-07-19,1.00,239654084.77
2020-07-20,1.00,241979766.63
2020-07-21,1.00,268162461.07
2020-07-22,1.00,275630026.96
2020-07-23,1.00,295608573.37
2020-07-24,1.00,273580676.10
2020-07-25,1.00,280171825.54
2020-07-26,1.00,352834293.29
2020-07-27,1.00,470335313.91
2020-07-28,1.00,377869121.45
2020-07-29,1.00,344833565.08
2020-07-30,1.00,332715299.92
2020-07-31,1.01,352387843.60
2020-08-01,1.00,428788848.94
2020-08-02,1.00,481496070.47
2020-08-03,1.00,370719445.65
2020-08-04,1.00,344445344.35
2020-08-05,1.00,351757027.86
2020-08-06,1.00,338670829.27
2020-08-07,1.00,362226388.57
2020-08-08,1.00,334134858.19
2020-08-09,1.00,326988690.33
2020-08-10,1.00,405468662.95
2020-08-11,1.00,421389773.97
2020-08-12,1.00,402384827.32
2020-08-13,1.01,453460225.53
2020-08-14,1.00,404192611.33
2020-08-15,1.00,363887508.64
2020-08-16,1.00,378056620.32
2020-08-17,1.00,436462694.72
2020-08-18,1.00,415507651.95
2020-08-19,1.00,407521487.57
2020-08-20,1.00,351261530.30
2020-08-21,1.00,402846712.98
2020-08-22,1.00,336278906.92
2020-08-23,1.00,299959710.07
2020-08-24,1.00,315086649.88
2020-08-25,1.00,336440005.86
2020-08-26,1.00,307466693.24
2020-08-27,1.00,319885737.35
2020-08-28,1.00,330211750.65
2020-08-29,1.00,321728690.07
2020-08-30,1.00,384070993.46
2020-08-31,1.00,388657502.75
2020-09-01,1.00,478155175.21
2020-09-02,1.00,545699499.77
2020-09-03,1.00,569632814.25
2020-09-04,1.00,549725308.89
2020-09-05,1.00,591701984.90
2020-09-06,1.00,447289978.55
2020-09-07,1.00,465106039.57
2020-09-08,1.00,437692970.60
2020-09-09,1.00,453341080.30
2020-09-10,1.00,430412791.02
