Date,Price,Volume
2016-12-19,7.64,5894760.00
2016-12-20,7.66,6313550.00
2016-12-21,7.91,9393550.00
2016-12-22,7.59,16376700.00
2016-12-23,7.17,19613100.00
2016-12-24,7.27,7626020.00
2016-12-25,7.18,8671840.00
2016-12-26,7.27,5836810.00
2016-12-27,7.17,8778610.00
2016-12-28,7.52,17453300.00
2016-12-29,8.28,27543800.00
2016-12-30,8.16,13909900.00
2016-12-31,7.97,9066800.00
2017-01-01,8.17,14731700.00
2017-01-02,8.38,14579600.00
2017-01-03,9.73,33625200.00
2017-01-04,11.25,41051200.00
2017-01-05,10.25,41557400.00
2017-01-06,10.25,29471800.00
2017-01-07,9.87,23153600.00
2017-01-08,10.29,16676600.00
2017-01-09,10.33,25718300.00
2017-01-10,10.55,10879700.00
2017-01-11,9.72,26823500.00
2017-01-12,9.86,30453800.00
2017-01-13,9.77,25066600.00
2017-01-14,9.65,20085800.00
2017-01-15,9.90,14837900.00
2017-01-16,9.64,14937400.00
2017-01-17,10.30,18391900.00
2017-01-18,10.23,10788200.00
2017-01-19,10.40,8347550.00
2017-01-20,10.60,10992800.00
2017-01-21,10.91,11937600.00
2017-01-22,10.70,8678620.00
2017-01-23,10.82,7267210.00
2017-01-24,10.63,8327330.00
2017-01-25,10.57,6751450.00
2017-01-26,10.59,8465020.00
2017-01-27,10.54,7189170.00
2017-01-28,10.56,6580700.00
2017-01-29,10.48,4689950.00
2017-01-30,10.57,8042180.00
2017-01-31,10.73,11648700.00
2017-02-01,10.73,12852200.00
2017-02-02,10.82,10172500.00
2017-02-03,11.11,12897800.00
2017-02-04,11.43,14139500.00
2017-02-05,11.35,5942960.00
2017-02-06,11.39,5695440.00
2017-02-07,11.52,7629640.00
2017-02-08,11.43,9688630.00
2017-02-09,11.03,18400300.00
2017-02-10,11.28,11914200.00
2017-02-11,11.35,7544520.00
2017-02-12,11.40,6264900.00
2017-02-13,11.27,7216520.00
2017-02-14,13.03,42911500.00
2017-02-15,12.92,18464700.00
2017-02-16,12.90,38002600.00
2017-02-17,12.68,11636500.00
2017-02-18,12.81,9370010.00
2017-02-19,12.76,7799740.00
2017-02-20,12.43,12994400.00
2017-02-21,12.67,15183300.00
2017-02-22,12.60,10360900.00
2017-02-23,13.12,14522300.00
2017-02-24,13.07,19574400.00
2017-02-25,13.55,18533900.00
2017-02-26,14.52,20307500.00
2017-02-27,15.40,31667000.00
2017-02-28,15.82,65478900.00
2017-03-01,17.35,44927500.00
2017-03-02,19.03,83627104.00
2017-03-03,19.46,95863400.00
2017-03-04,18.62,27341900.00
2017-03-05,19.30,26816300.00
2017-03-06,19.61,32432700.00
2017-03-07,18.89,37972200.00
2017-03-08,16.65,44304600.00
2017-03-09,17.75,31418400.00
2017-03-10,19.33,87506800.00
2017-03-11,21.47,69150096.00
2017-03-12,23.44,74628896.00
2017-03-13,28.59,255488000.00
2017-03-14,28.65,101797000.00
2017-03-15,35.06,170344000.00
2017-03-16,46.35,454417984.00
2017-03-17,46.83,497534016.00
2017-03-18,34.16,262180000.00
2017-03-19,44.74,239430000.00
2017-03-20,43.39,154700992.00
2017-03-21,43.15,91265400.00
2017-03-22,42.34,113952000.00
2017-03-23,43.68,100724000.00
2017-03-24,53.11,297046016.00
2017-03-25,51.25,223059008.00
2017-03-26,50.52,106859000.00
2017-03-27,49.67,118978000.00
2017-03-28,50.77,97745296.00
2017-03-29,53.13,144998000.00
2017-03-30,52.21,86885696.00
2017-03-31,50.04,151416000.00
2017-04-01,50.70,92461904.00
2017-04-02,48.75,134604000.00
2017-04-03,44.36,190512992.00
2017-04-04,44.64,157568000.00
2017-04-05,45.30,119733000.00
2017-04-06,43.24,147120000.00
2017-04-07,42.16,81474704.00
2017-04-08,44.31,74138800.00
2017-04-09,43.27,55143000.00
2017-04-10,43.44,44061500.00
2017-04-11,43.41,38303300.00
2017-04-12,46.29,88045696.00
2017-04-13,50.22,157200000.00
2017-04-14,47.57,91674400.00
2017-04-15,49.10,66207800.00
2017-04-16,48.72,31343800.00
2017-04-17,48.30,44013300.00
2017-04-18,50.71,78748496.00
2017-04-19,48.31,76281000.00
2017-04-20,49.67,79600896.00
2017-04-21,48.22,45048300.00
2017-04-22,48.55,37357600.00
2017-04-23,48.49,36234000.00
2017-04-24,50.03,55580600.00
2017-04-25,49.89,38264600.00
2017-04-26,52.72,104884000.00
2017-04-27,62.17,246775008.00
2017-04-28,70.16,346545984.00
2017-04-29,68.38,165448000.00
2017-04-30,79.02,229944992.00
2017-05-01,76.30,376841984.00
2017-05-02,77.26,193772992.00
2017-05-03,79.72,141922000.00
2017-05-04,96.98,366847008.00
2017-05-05,94.40,331928000.00
2017-05-06,97.81,151462000.00
2017-05-07,94.01,183295008.00
2017-05-08,91.42,231344000.00
2017-05-09,91.16,363433984.00
2017-05-10,89.52,145602000.00
2017-05-11,89.88,132722000.00
2017-05-12,88.66,145824992.00
2017-05-13,90.84,88742200.00
2017-05-14,90.79,66046600.00
2017-05-15,92.41,170999008.00
2017-05-16,89.44,152284992.00
2017-05-17,89.86,183031008.00
2017-05-18,96.91,196236992.00
2017-05-19,129.53,626945024.00
2017-05-20,126.52,331455008.00
2017-05-21,157.94,570361024.00
2017-05-22,174.26,1188909952.00
2017-05-23,181.95,530708992.00
2017-05-24,190.05,561014016.00
